latlon,planning_area_id
52.5650147_13.3235005,12200309
52.5675045_13.3145716,12200309
52.5400437_13.4117823,03701554
52.6321044_13.2949109,12400721
52.504785_13.4529885,02500835
52.5077532_13.3206816,04300624
52.5780399_13.3532684,12100205
52.5518756_13.3882381,01300733
52.5753805_13.3974593,03200206
52.5767733_13.3782272,03400620
52.5422681_13.3522842,01401046
52.525436_13.401735,01100309
52.5035722_13.4392437,02300316
52.5374473_13.2870543,04100101
52.5088028_13.3052619,04300623
52.4893586_13.3121748,04501146
52.4892738_13.3113317,04501146
52.5171724_13.308692,04300619
52.511067_13.2166105,04200204
52.506048_13.2143704,04200206
52.5023272_13.4398945,02300316
52.431652_13.5357884,09200715
52.4820034_13.4299737,08100206
52.5045868_13.3441334,01100101
52.5695523_13.4056564,03400723
52.5273893_13.3893796,01100309
52.5223751_13.4514415,02500726
52.5167758_13.3904886,01100206
52.5118616_13.4154706,01100312
52.5226983_13.4317537,02400521
52.5108574_13.3276087,04300622
52.4377502_13.5461842,09200716
52.5003154_13.4250585,02300315
52.4946367_13.5791754,10400837
52.5373824_13.3730569,01100308
52.5001153_13.3059684,04500936
52.4897449_13.3000399,04500939
52.4911415_13.3883896,02200211
52.4635983_13.1634082,05400942
52.463729_13.1637046,05400942
52.5312672_13.6163172,10200525
52.5442763_13.5603491,10100313
52.5020752_13.564904,10300734
52.502691_13.462015,02500835
52.5438517_13.3080732,04100101
52.5380069_13.3177415,04100101
52.4916067_13.2983226,04500939
52.5696888_13.4010013,03400722
52.4678577_13.2765383,06400842
52.4591502_13.2775313,06400844
52.5006643_13.4178369,02300314
52.4742354_13.2838737,04400831
52.4797068_13.2750964,04400728
52.5037437_13.3245431,04501041
52.5223047_13.3142402,04300518
52.5486396_13.4534484,03500936
52.5380743_13.2754237,04100101
52.536345_13.4104371,03701554
52.484717_13.3848153,07400720
52.4678666_13.3216963,07300516
52.5302373_13.4126594,03701556
52.4921105_13.3421097,07200307
52.4995577_13.4398198,02300419
52.496758_13.4459179,02300419
52.5045663_13.2762091,04200311
52.4296176_13.2160424,06400737
52.4849996_13.328653,04501150
52.5427461_13.3762598,01300836
52.5437015_13.3682695,01300836
52.5052882_13.3481666,01100101
52.493477_13.345619,07100204
52.5111756_13.4064476,01100312
52.5690976_13.3618605,12100103
52.5259442_13.4010259,01100309
52.4857415_13.2715901,04400728
52.4894685_13.4018449,02200211
52.4606235_13.385368,07400927
52.4583486_13.3788918,07400825
52.52496_13.3450334,01200626
52.5178502_13.3383221,01200629
52.5028459_13.3130979,04501040
52.537284_13.4510855,03601450
52.5137635_13.4579124,02500830
52.5364534_13.2049815,05100316
52.46323_13.3332205,06100209
52.585446_13.2798865,12200515
52.5418344_13.3558892,01401046
52.5418852_13.356165,01401046
52.5352314_13.3992739,01100416
52.4948473_13.3249756,04501045
52.5265927_13.3765789,01100308
52.4672278_13.3430495,07300619
52.5698714_13.4119846,03400723
52.4893683_13.3497065,07200409
52.5081_13.3909444,01100207
52.5704183_13.379365,12100102
52.4916055_13.3841661,02200209
52.530325_13.5142328,11300721
52.5291411_13.3167485,01200517
52.5540354_13.3657726,01401049
52.5042876_13.4443051,02400625
52.5218073_13.5672627,10300732
52.5217056_13.5679607,10300732
52.5119608_13.3765106,01100102
52.5025612_13.3440024,07100101
52.452121_13.2707473,06400842
52.556229_13.3839152,01300730
52.5432504_13.437999,03601245
52.5093498_13.3903769,01100207
52.5024732_13.4940034,11400929
52.5251343_13.3257094,01200518
52.5562665_13.3838777,01300730
52.5562812_13.3837221,01300730
52.5562339_13.3838374,01300730
52.502269_13.411322,02100104
52.4536468_13.4297888,08200624
52.4687085_13.452862,08100521
52.5078413_13.3909542,01100207
52.6245009_13.4996476,03100103
52.5058759_13.2981151,04300416
52.5003201_13.4198213,02300314
52.5172313_13.4149341,01100310
52.5830061_13.3018075,12500825
52.5056663_13.4655367,02500834
52.4545325_13.3944019,07400927
52.4461939_13.5753788,09401534
52.5432291_13.4143817,03601346
52.5304458_13.4031553,01100416
52.531167_13.405772,01100416
52.4532534_13.3798804,07400825
52.5172342_13.4196831,01100311
52.5101706_13.4060582,01100312
52.5541656_13.413171,03601139
52.6163779_13.2440596,12400618
52.5043929_13.4158844,02300314
52.504211_13.415119,02300314
52.5345535_13.4255619,03701658
52.5087395_13.5267185,11401034
52.5807857_13.2939734,12200412
52.4874907_13.3614547,07200411
52.5134037_13.2913148,04300413
52.5423289_13.3896042,01300835
52.5005732_13.4375821,02300316
52.5145212_13.325146,04300622
52.4976798_13.3471638,07100102
52.5154733_13.3841511,01100206
52.5553148_13.3830741,01401045
52.5307946_13.3824144,01100308
52.5664491_13.3206456,12200309
52.5281596_13.3630286,01200623
52.496128_13.4223478,02300417
52.5076835_13.3096138,04300623
52.4681744_13.3279558,07300516
52.5152171_13.478085,11300722
52.5072165_13.3292596,04300622
52.4689263_13.3859683,07400927
52.4682512_13.4527407,08100521
52.4741086_13.4482749,08100416
52.5085056_13.3983111,01100207
52.501949_13.3255401,04501042
52.5159408_13.4147295,01100310
52.4481833_13.27873,06400843
52.4262822_13.3587523,06200316
52.5771876_13.3698121,12100205
52.577155_13.3697732,12100205
52.5771371_13.3697531,12100205
52.5771713_13.3697933,12100205
52.5773604_13.3699998,12100205
52.5772041_13.3698315,12100205
52.4908508_13.4492037,09100101
52.489829_13.4493135,09100101
52.4891649_13.4501898,09100101
52.4926383_13.4452913,09100101
52.4925887_13.4453662,09100101
52.4397454_13.2783456,06300527
52.5008731_13.3164631,04501041
52.532177_13.3841975,01100414
52.4158841_13.1515895,06400735
52.5416282_13.5705339,10100316
52.5248798_13.4104793,01100310
52.5017779_13.3360079,04501042
52.5535639_13.4115496,03601141
52.5534865_13.413114,03601141
52.55346_13.4135783,03601141
52.4458855_13.5159618,09100409
52.522597_13.3680404,01200628
52.5238044_13.3203568,04300620
52.5319991_13.4502253,03601452
52.5496213_13.4560139,03500935
52.4650499_13.3858608,07400927
52.4926954_13.3553374,07100204
52.4946414_13.3599248,07100103
52.4849247_13.366912,07200413
52.4814394_13.3660622,07200413
52.4974657_13.3802939,02200208
52.5456364_13.1747701,05100211
52.5499261_13.4165088,03601243
52.5386887_13.4203203,03701555
52.5329433_13.414659,03701556
52.5126002_13.4104861,01100312
52.5247113_13.3525398,01200626
52.506536_13.3337256,04501042
52.4824235_13.5251551,11501339
52.4396014_13.5657198,09200819
52.4326402_13.3736068,07501133
52.5014048_13.3322638,04501042
52.5029242_13.3338437,04501042
52.4591475_13.42079,07400928
52.446307_13.4352899,08200726
52.4679892_13.3285957,07300516
52.5234091_13.3989077,01100309
52.4439965_13.565752,09200819
52.4434206_13.5775733,09401534
52.4994671_13.3929485,02100102
52.4861116_13.3763976,02200209
52.4546702_13.3235308,06100207
52.5024882_13.4143785,02100104
52.5068417_13.4238331,01100313
52.5531241_13.402827,03601140
52.4983932_13.3338395,04501045
52.4811344_13.4394053,08100415
52.4810985_13.439416,08100415
52.4922663_13.3664798,07100206
52.4870023_13.3578764,07200411
52.4437088_13.5689648,09200819
52.5128959_13.4506757,02400624
52.5130752_13.3061365,04300621
52.554115_13.3739857,01401045
52.4733862_13.3235396,07300515
52.4771643_13.3606568,07200412
52.5208802_13.2439562,04200203
52.4515453_13.3207428,06100207
52.5166892_13.4251842,01100311
52.403502_13.3845353,07601341
52.5326051_13.4222246,03701659
52.5025163_13.3367835,04501042
52.5015968_13.3346504,04501042
52.502001_13.3335705,04501042
52.5484849_13.4263522,03601244
52.5337278_13.3702114,01100308
52.5207758_13.2997173,04300619
52.5290303_13.4157464,03701556
52.4940875_13.4294332,02300418
52.469432_13.4353898,08100208
52.4925644_13.4397355,02300418
52.4925041_13.4392911,02300418
52.4909108_13.4420057,09100101
52.5008453_13.3704666,01100104
52.4426462_13.3759662,07501029
52.5363212_13.392652,01100415
52.4576728_13.3237452,06100102
52.514481_13.2961107,04300413
52.5567578_13.2057761,05100105
52.5049318_13.4186773,02300314
52.5690239_13.4024412,03400721
52.4456057_13.5747195,09401534
52.5373817_13.6034359,10200421
52.5600247_13.3771573,01300730
52.44046_13.417353,08200725
52.5374888_13.4011954,01100416
52.5447968_13.4278216,03601245
52.5267059_13.3373256,01200520
52.5212346_13.3876512,01100206
52.5145184_13.3904859,01100206
52.5608982_13.3761864,12100101
52.4974278_13.3659618,07100205
52.4915215_13.4099596,02200212
52.4923581_13.4366366,02300418
52.524695_13.4059977,01100309
52.4874509_13.4281621,08100311
52.5010096_13.4305678,02300315
52.497722_13.4427727,02300419
52.4904225_13.4492893,09100101
52.4870321_13.3587884,07200411
52.500155_13.4198718,02300314
52.5136542_13.4605563,02500830
52.4706306_13.4425969,08100417
52.4985581_13.4480888,02300419
52.5151258_13.3234177,04300622
52.4863074_13.4307126,08100312
52.5166557_13.32714,04300620
52.508228_13.4570169,02500834
52.5275195_13.3244964,01200517
52.4623105_13.5170132,09200511
52.4862688_13.4353643,08100312
52.5101084_13.4077872,01100312
52.5344799_13.3429768,01200517
52.4809617_13.3052315,04400830
52.5023075_13.336609,04501042
52.5201196_13.3784575,01100308
52.5202062_13.3741055,01100102
52.5490319_13.4188757,03601243
52.5430168_13.4417114,03601449
52.4905288_13.3487736,07100204
52.4993897_13.347922,07100102
52.5229311_13.3491433,01200626
52.5020962_13.3555287,01100103
52.5173126_13.4121414,01100310
52.5121807_13.459004,02500833
52.5147469_13.306289,04300621
52.5093662_13.5555243,10300733
52.5065079_13.313244,04300623
52.5002751_13.4208032,02300314
52.5734433_13.2160692,05100101
52.5001006_13.3598798,07100103
52.5018895_13.3536146,07100103
52.5053643_13.3481501,01100101
52.4891985_13.348206,07200409
52.4965825_13.3876502,02200208
52.4529493_13.2549302,06400840
52.5118968_13.4154497,01100312
52.5409284_13.3851312,01300835
52.5124246_13.4826737,11300826
52.5270798_13.3852173,01100308
52.5364111_13.3929997,01100415
52.5036685_13.3244549,04501041
52.4935589_13.3606399,07100204
52.4934275_13.3601448,07100204
52.4959342_13.3113057,04501043
52.5441289_13.4120675,03601142
52.465872_13.3300392,07300618
52.4131216_13.3531764,07601340
52.4909823_13.4184168,02200213
52.5267033_13.4080718,01100310
52.4940688_13.4565026,09100101
52.4918696_13.4466028,09100101
52.4897764_13.4493914,09100101
52.4897559_13.4493981,09100101
52.4704813_13.3338203,07300517
52.4899995_13.4490309,09100101
52.4597165_13.579868,09502043
52.4599921_13.5800028,09502043
52.4648946_13.3975359,07400927
52.5102081_13.326116,04300622
52.4621261_13.5173488,09200511
52.4627178_13.5120551,09200510
52.4614267_13.5172867,09200511
52.4614055_13.517221,09200511
52.4614807_13.5172183,09200511
52.461528_13.5188378,09200511
52.4614341_13.5190669,09200511
52.4613659_13.5193718,09200511
52.5083806_13.3268951,04300622
52.5133337_13.3975334,01100207
52.5105298_13.4493539,02400624
52.5115119_13.3914771,01100207
52.4998115_13.3251674,04501045
52.4824368_13.3913168,07400721
52.4236455_13.3513435,06200315
52.4237616_13.3518028,06200315
52.4574379_13.4067616,07400927
52.5554998_13.3755964,01401045
52.5328613_13.3489366,01200623
52.5375051_13.4172287,03701555
52.4819308_13.3780629,07400720
52.4976259_13.2905406,04500937
52.5054463_13.5888318,10400836
52.457368_13.3256341,06100208
52.4627632_13.5150659,09200511
52.4643758_13.5160176,09200511
52.5085075_13.4491643,02400624
52.5099539_13.4479869,02400624
52.5130599_13.4479104,02400624
52.4620808_13.5160859,09200511
52.4302119_13.5364863,09200715
52.4328571_13.5354402,09200715
52.4275705_13.3689671,07601236
52.5082353_13.3772787,01100102
52.4402993_13.3121986,06300633
52.4409017_13.3128427,06300633
52.5117596_13.416601,01100312
52.5091984_13.4526563,02500834
52.4648763_13.3976966,07400927
52.5312626_13.4008195,01100416
52.5260225_13.384714,01100308
52.5259534_13.3847152,01100308
52.5130609_13.4406077,02400625
52.4795437_13.3303448,04501153
52.5147993_13.3882263,01100206
52.5147692_13.3877543,01100206
52.5238581_13.4050618,01100309
52.5314313_13.3855041,01100415
52.5709493_13.3260624,12200308
52.4564275_13.2721655,06400842
52.5570342_13.3748829,01300730
52.4765194_13.340503,07300517
52.4796775_13.3505112,07200308
52.5407256_13.386131,01300835
52.5423262_13.3837954,01300835
52.5424331_13.3839157,01300835
52.5409851_13.3851898,01300835
52.5405355_13.3855448,01300835
52.5405097_13.3854406,01300835
52.5405199_13.3852533,01300835
52.541009_13.3848998,01300835
52.5409813_13.3848998,01300835
52.5408952_13.3851285,01300835
52.5409585_13.3848998,01300835
52.5409489_13.3849018,01300835
52.4286933_13.5272296,09200715
52.5299615_13.6264603,10400938
52.4942951_13.437146,02300418
52.4802677_13.4387916,08100415
52.4871476_13.3569151,07200409
52.5193377_13.3217909,04300620
52.5193279_13.3218197,04300620
52.4533734_13.3225298,06100207
52.4555524_13.3945188,07400927
52.5266298_13.3874012,01100309
52.4482331_13.5076292,09100408
52.5230164_13.3816996,01100308
52.4422806_13.2242681,06400838
52.5263707_13.4915624,11300721
52.5309086_13.3850058,01100415
52.4960506_13.4353154,02300418
52.5599361_13.380003,01300730
52.559245_13.3795558,01300730
52.5588836_13.3788562,01300730
52.5581495_13.3783524,01300730
52.4926762_13.3813925,02200209
52.4280185_13.5378224,09200715
52.4949974_13.3263778,04501045
52.5085564_13.3239031,04300624
52.4363542_13.5442669,09200716
52.4273992_13.5461056,09200715
52.4421996_13.6861264,09501838
52.5047673_13.3296516,04501042
52.512783_13.3899225,01100206
52.4620351_13.516329,09200511
52.4947673_13.2940162,04500938
52.5111173_13.4502227,02400624
52.4313862_13.3331427,06200314
52.4396231_13.541639,09200716
52.5292769_13.5676932,10300732
52.4401837_13.5515347,09200717
52.5609191_13.3719019,12100101
52.4662734_13.3303767,07300618
52.5557877_13.38143,01401045
52.4886206_13.34277,07200307
52.4406565_13.5443529,09200716
52.4395708_13.5442516,09200716
52.4451651_13.5694242,09200818
52.5132974_13.3872044,01100206
52.5081411_13.3292227,04300622
52.4799183_13.3483618,07200308
52.5204348_13.3884553,01100206
52.5496432_13.5707404,10100209
52.5497501_13.5707626,10100209
52.5456519_13.3451694,01400942
52.5456127_13.3452294,01400942
52.4660466_13.3299384,07300618
52.5133327_13.3041003,04300621
52.5377888_13.2050472,05100316
52.5508609_13.350791,01400938
52.4542647_13.5761582,09501939
52.5452351_13.3365287,01400938
52.5016639_13.4347334,02300316
52.5236918_13.3855579,01100308
52.5111624_13.4481341,02400624
52.4851911_13.2970711,04400830
52.5296352_13.4104755,03701556
52.5120889_13.4555268,02500833
52.5111851_13.4478111,02400624
52.5407969_13.3574955,01401046
52.5741578_13.2740959,12200412
52.5175206_13.3074578,04300619
52.4633389_13.3393511,06100210
52.5031775_13.3594937,01100103
52.5273514_13.4142717,01100310
52.5250729_13.5268837,10100311
52.5016911_13.3461576,07100101
52.5165993_13.4254157,01100311
52.489366_13.3160834,04501147
52.445667_13.576073,09401534
52.4534_13.575221,09501939
52.4960192_13.361546,07100205
52.4535455_13.5753701,09501939
52.454151_13.576029,09501939
52.4562208_13.577197,09501939
52.5540137_13.3900055,01300733
52.5097052_13.3105487,04300623
52.5658947_13.4078118,03400723
52.5663942_13.4089075,03400723
52.6323467_13.2869802,12400720
52.5915899_13.3305217,12500926
52.5418801_13.2046613,05100315
52.5430234_13.3920393,01300834
52.5504202_13.3687745,01401044
52.5481306_13.3726494,01401044
52.5199877_13.4038548,01100310
52.585148_13.3651093,03400619
52.515743_13.451821,02400624
52.5163622_13.4458893,02400624
52.5164128_13.4441982,02400624
52.5163806_13.4401239,02400623
52.4372089_13.3830826,07501133
52.4373667_13.3831001,07501133
52.5571241_13.3406758,01400939
52.5070768_13.3775066,02100101
52.4956123_13.2966173,04500938
52.5126827_13.5892162,10400835
52.5454763_13.5719807,10100316
52.4785842_13.4255406,08100102
52.5553504_13.3774088,01401045
52.5234101_13.3199825,04300620
52.5303391_13.385194,01100415
52.5657678_13.396351,03400721
52.565986_13.3973205,03400721
52.5017276_13.3862771,02100101
52.4160009_13.4981886,08401246
52.4417696_13.3780839,07501029
52.4581902_13.2946797,06400844
52.4457417_13.3791309,07501029
52.4780323_13.4367081,08100207
52.5368431_13.452558,03601450
52.4899949_13.3552839,07200409
52.4901443_13.3567055,07200409
52.4918271_13.3603923,07100204
52.4910865_13.3602743,07100204
52.49116_13.3602998,07100204
52.4911297_13.3602931,07100204
52.4936027_13.3612604,07100206
52.5169263_13.3239765,04300622
52.4785081_13.3534133,07300619
52.5058122_13.5202877,11401034
52.5089918_13.3898117,01100207
52.5087698_13.3904875,01100207
52.5236564_13.3855317,01100308
52.5017766_13.4112804,02100104
52.507579_13.3933264,02100102
52.5238725_13.3427308,01200626
52.5088339_13.3788299,01100205
52.5072688_13.3573687,01100102
52.5080985_13.3587366,01100102
52.5282634_13.3334434,01200519
52.528168_13.3310731,01200519
52.5284433_13.3289026,01200519
52.5390369_13.6037999,10200421
52.5130644_13.3956903,01100206
52.5011386_13.3147661,04501041
52.5105226_13.4023826,01100207
52.4750098_13.3680997,07400720
52.4561113_13.3904965,07400927
52.4927945_13.3304461,04501149
52.5098069_13.4071465,01100312
52.5319796_13.3242428,01200517
52.5247747_13.3930373,01100309
52.5537883_13.3765735,01401045
52.5539234_13.3753822,01401045
52.4509135_13.3102938,06300629
52.4863601_13.3830497,02200209
52.5067651_13.3302593,04300622
52.5322496_13.346384,01200623
52.5660053_13.3206343,12200309
52.5606435_13.3765801,01300730
52.5074713_13.3514079,01100101
52.5107194_13.5882074,10400836
52.510765_13.5881498,10400836
52.5348238_13.4199924,03701556
52.4992366_13.4007776,02100105
52.4151969_13.3034203,06200420
52.5099996_13.4606476,02500833
52.5302895_13.3282789,01200518
52.5297173_13.3288761,01200519
52.5285484_13.3284408,01200518
52.5308177_13.3264507,01200518
52.5300053_13.3265044,01200518
52.4979953_13.3014772,04500938
52.5334749_13.273668,05300840
52.5587265_13.3655648,12100101
52.5585951_13.3655958,12100101
52.5335291_13.4556904,03601450
52.5449814_13.4148908,03601346
52.5003371_13.4195534,02300314
52.4531477_13.1189098,05400945
52.4967788_13.4228496,02300417
52.4687635_13.4541359,08100521
52.5031951_13.4303388,02300315
52.5010472_13.3883883,02100101
52.4944519_13.3811067,02200208
52.5003367_13.4363455,02300315
52.5424618_13.361849,01401047
52.4621887_13.5156914,09200511
52.5127637_13.4585697,02500830
52.5077903_13.460271,02500834
52.5218901_13.4464664,02400522
52.456681_13.5775183,09501939
52.5254888_13.3670685,01200628
52.5214652_13.4124592,01100310
52.5001739_13.5046111,11401136
52.5147424_13.3062037,04300621
52.5031821_13.4145856,02100104
52.5006748_13.4210136,02300314
52.5039104_13.3447088,07100101
52.5281436_13.4022761,01100309
52.5263171_13.3994492,01100309
52.5265182_13.3884917,01100309
52.5249777_13.3755917,01100308
52.5252331_13.3757607,01100308
52.4966862_13.4432759,02300419
52.4905107_13.4302497,08100311
52.4692457_13.4212603,08100104
52.4215786_13.5383285,09300920
52.4284291_13.5378707,09200715
52.4354905_13.5344401,09200715
52.5084141_13.5093547,11400931
52.4783217_13.3280706,04501151
52.4851839_13.2722423,04400728
52.4858938_13.2802517,04400726
52.5328592_13.2675584,05300840
52.5065204_13.3130217,04300623
52.5260572_13.3213715,01200517
52.5982527_13.3278105,12500927
52.4314225_13.2466834,06300526
52.4898013_13.3399024,07200307
52.4963334_13.357828,07100103
52.5236639_13.3731098,01100308
52.5678614_13.504685,11100307
52.5374459_13.4010435,01100416
52.5040546_13.4798101,11400927
52.5362386_13.415998,03701556
52.5238655_13.3829363,01100308
52.5264918_13.3424093,01200520
52.5359058_13.4534843,03601450
52.4997238_13.2918624,04500937
52.5233003_13.3438476,01200626
52.5231801_13.3890806,01100309
52.5112299_13.4130396,01100312
52.5523282_13.4127674,03601141
52.4979462_13.4652348,02500835
52.499125_13.4638922,02500835
52.4991182_13.4639116,02500835
52.4991096_13.4639338,02500835
52.498008_13.4632267,02500835
52.5109892_13.3875388,01100207
52.5130333_13.4114754,01100312
52.4978742_13.4395976,02300419
52.4917526_13.2915966,04400727
52.5315184_13.397559,01100415
52.4931978_13.3167587,04501043
52.5229268_13.3827822,01100308
52.5446621_13.3552574,01400942
52.5046962_13.4146082,02300314
52.5114133_13.4556115,02500833
52.5092531_13.3237184,04300624
52.4628865_13.4018657,07400927
52.53961_13.3908935,01300835
52.5395833_13.3893883,01300835
52.4441695_13.3011555,06300633
52.4441417_13.3010646,06300633
52.4442079_13.3012589,06300633
52.4376536_13.2616345,06400841
52.4548551_13.6248629,09501737
52.537093_13.407853,03701554
52.5327527_13.3588525,01200623
52.5290314_13.1607391,05200420
52.4988657_13.3083419,04501043
52.5048824_13.3496573,01100101
52.5017335_13.3305611,04501042
52.5533166_13.3596927,01401048
52.4670696_13.339895,07300619
52.3819462_13.3999949,07601547
52.5422401_13.4126107,03601346
52.4576192_13.5113344,09200613
52.5131034_13.4232639,01100311
52.5146074_13.3900717,01100206
52.5233116_13.4158595,01100310
52.5017706_13.3288294,04501042
52.5024197_13.3193725,04501041
52.5420898_13.4248514,03601348
52.4972468_13.5212137,11401137
52.5250149_13.4140078,01100310
52.4855602_13.3840045,02200209
52.5176198_13.3900666,01100206
52.3868759_13.3991349,07601544
52.5081758_13.3897603,01100205
52.4941158_13.4291776,02300418
52.503635_13.4113515,02100104
52.543682_13.4221442,03601348
52.5246584_13.3800836,01100308
52.5324854_13.378815,01100308
52.3899159_13.5375206,09301025
52.5193094_13.3926696,01100206
52.5314732_13.3362392,01200519
52.489517_13.3889542,02200211
52.4361862_13.5443625,09200716
52.4371955_13.5470734,09200716
52.5067178_13.4693874,02500832
52.5163606_13.3028342,04300621
52.5681954_13.3987052,03400721
52.5684408_13.3990385,03400721
52.4697354_13.177567,05400942
52.5678686_13.3982052,03400721
52.563235_13.3904503,01300731
52.491328_13.3236704,04501149
52.5266679_13.3873917,01100309
52.498297_13.4492915,02300419
52.4993694_13.3496349,07100102
52.5725001_13.4169634,03400723
52.5691778_13.4031354,03400721
52.5446994_13.4294032,03601245
52.4993598_13.3479297,07100102
52.4833039_13.4413146,08100312
52.5708646_13.4078498,03400722
52.5259068_13.4502083,02500726
52.433509_13.5358551,09200715
52.617191_13.3111857,12400723
52.512033_13.4851305,11300826
52.5520718_13.4315,03500934
52.5248559_13.4082467,01100310
52.5203518_13.4803906,11300722
52.5632974_13.4613227,03501037
52.5641816_13.4623591,03501037
52.5541076_13.3740273,01401045
52.4959771_13.3237331,04501044
52.5125406_13.3165021,04300622
52.5046909_13.3774866,02100101
52.4863414_13.3305318,04501150
52.520877_13.2438624,04200203
52.4720246_13.3656783,07400822
52.5061331_13.4277084,02300316
52.507125_13.4672762,02500834
52.5123701_13.4107448,01100312
52.5145809_13.3905935,01100206
52.490426_13.3191367,04501147
52.4925875_13.4282245,08100310
52.5014805_13.4618513,02500835
52.5196011_13.3860721,01100206
52.5171718_13.3859439,01100206
52.5191414_13.3855326,01100206
52.5534032_13.3803549,01401045
52.4897711_13.3399253,07200307
52.5133005_13.4229635,01100311
52.51188_13.4553032,02500833
52.5103479_13.425172,01100313
52.5373384_13.247264,05300840
52.4920828_13.4362588,02300418
52.5425467_13.5861869,10200418
52.4783396_13.439689,08100415
52.5225607_13.3147531,04300518
52.545922_13.2249773,05300736
52.4699741_13.4500707,08100521
52.5293061_13.3981101,01100309
52.5283255_13.340116,01200520
52.5267466_13.3842337,01100308
52.5411639_13.3902982,01300835
52.4573437_13.333121,06100208
52.5072966_13.4138788,01100313
52.4754962_13.4449023,08100416
52.5196068_13.4487973,02400522
52.5285516_13.4256738,03701660
52.5126351_13.3897599,01100206
52.4936624_13.3539234,07100204
52.4400524_13.5242742,09100409
52.507323_13.3223593,04300624
52.5475376_13.4281154,03601244
52.4967082_13.4209585,02300417
52.54316_13.4131444,03601346
52.5255348_13.3395222,01200522
52.4892735_13.409953,02200212
52.4750298_13.3680153,07400720
52.4994682_13.4491388,02300419
52.4974444_13.2946378,04500938
52.5006081_13.3638824,01100104
52.5198814_13.4037989,01100310
52.5198959_13.40365,01100310
52.5538373_13.382485,01401045
52.4532071_13.336732,06100208
52.5008981_13.3883804,02100101
52.5657729_13.480131,03300517
52.5659216_13.4792514,03300517
52.5663185_13.4794801,03300517
52.533225_13.1702744,05200420
52.6079545_13.2255655,12400617
52.5411613_13.3909835,01300835
52.5018193_13.2993938,04500936
52.501818_13.2992528,04500936
52.5148218_13.490938,11300724
52.5363533_13.4348079,03601451
52.5169211_13.3778809,01100206
52.4939141_13.3651537,07100205
52.3863446_13.6381115,09301227
52.4109528_13.6638078,09401635
52.6113037_13.2873796,12400722
52.501131_13.4617419,02500835
52.4855005_13.4294602,08100314
52.4342853_13.2656264,06300527
52.5072522_13.3055648,04300623
52.5151425_13.4096586,01100310
52.5107283_13.2980638,04300416
52.5099772_13.3240385,04300624
52.4745884_13.3853867,07400721
52.5088237_13.4965104,11400929
52.5060516_13.4981381,11400929
52.4969323_13.4278162,02300417
52.4971588_13.4391399,02300419
52.5250534_13.3992477,01100309
52.579053_13.481764,11100101
52.48347_13.4311131,08100314
52.3463283_13.640959,09301228
52.3463465_13.6409492,09301228
52.4790412_13.4319106,08100206
52.506495_13.3902466,02100102
52.5621069_13.3254445,12200411
52.5139407_13.3877408,01100206
52.5139128_13.3879352,01100206
52.5576628_13.2087597,05100104
52.5652375_13.5034189,11100307
52.5108391_13.3718204,01100102
52.5453191_13.5128138,11200411
52.5430713_13.501381,11200515
52.5207699_13.3237827,04300620
52.4319769_13.5327729,09200715
52.5646894_13.5043022,11100307
52.4991502_13.3041497,04500938
52.5695208_13.516793,11100205
52.4984719_13.3976645,02100103
52.5265041_13.5266781,10100311
52.5996212_13.4039607,03200207
52.4089668_13.3780914,07601341
52.5123395_13.4749406,02500832
52.5224737_13.1975692,05200630
52.5264298_13.3370329,01200521
52.4298809_13.5320528,09200715
52.4300071_13.5318244,09200715
52.5268103_13.3242764,01200517
52.5193534_13.3898317,01100206
52.5099006_13.2985324,04300416
52.5402527_13.6000386,10200420
52.5694865_13.5116834,11100205
52.5231181_13.321816,04300620
52.5126827_13.3975361,01100207
52.5200401_13.3305022,01200522
52.4872263_13.3237761,04501149
52.5267871_13.3047972,04300517
52.5038463_13.3952456,02100102
52.5254961_13.3405974,01200522
52.5071467_13.326229,04300622
52.5190166_13.3060086,04300619
52.5191776_13.3067221,04300619
52.4602962_13.3259867,06100103
52.5109121_13.3870428,01100207
52.5178819_13.4558849,02500727
52.5223081_13.3836671,01100308
52.390095_13.4157797,07601545
52.4312359_13.5430115,09200715
52.5265799_13.4132425,01100310
52.4985534_13.3961547,02100103
52.5007429_13.3412524,07100101
52.477904_13.3114101,04400834
52.5042619_13.5827801,10400837
52.511763_13.3360371,01100102
52.4975229_13.3801461,02200208
52.5255276_13.3695902,01200628
52.4993327_13.449508,02300419
52.5200041_13.3304541,01200522
52.5385717_13.4055491,03701554
52.4318752_13.5306636,09200715
52.4877416_13.3920349,02200211
52.4877947_13.3920443,02200211
52.4852047_13.3741436,02200209
52.4596279_13.408969,07400927
52.5111924_13.502541,11401032
52.515156_13.4099044,01100310
52.4320973_13.1630185,06400735
52.4990188_13.4494359,02300419
52.4964195_13.3434342,07100101
52.4889987_13.3998398,02200211
52.5064405_13.6124036,10400939
52.5268973_13.3867959,01100308
52.5257425_13.3869954,01100308
52.5006053_13.3147629,04501041
52.4959857_13.3080328,04500939
52.5074111_13.3782525,02100101
52.5063847_13.3731454,01100102
52.5046435_13.3338036,04501042
52.5342715_13.4254553,03701659
52.5506943_13.4083187,03601141
52.4852727_13.4221433,08100101
52.5508757_13.4132147,03601141
52.550955_13.4070071,03601141
52.5524848_13.4078064,03601141
52.5530054_13.401569,03601140
52.5657177_13.3781402,12100101
52.5510565_13.4059297,03601141
