id,points,inhabitants,_100k_inhabitants
10100315,1,8228,0.08228
10200420,1,9010,0.0901
10200421,2,1757,0.01757
10200422,1,7368,0.07368
10200525,1,5380,0.0538
10200628,1,6514,0.06514
10200629,2,9187,0.09187
10300731,1,7926,0.07926
10300733,2,5190,0.0519
10300734,1,10606,0.10606
10400835,1,7832,0.07832
11100203,2,9394,0.09394
11100204,3,7463,0.07463
11100205,1,6304,0.06304
11100206,3,7807,0.07807
11100307,3,11702,0.11702
11100308,2,9886,0.09886
11200410,1,10413,0.10413
11200411,1,6917,0.06917
11200513,1,10466,0.10466
11200514,4,16289,0.16289
11300616,1,5992,0.05992
11300617,1,4407,0.04407
11300618,2,3850,0.0385
11300619,1,8889,0.08889
11300721,4,6848,0.06848
11300722,2,10326,0.10326
11300725,1,10202,0.10202
11400927,2,4173,0.04173
11400928,1,2933,0.02933
11400931,1,7064,0.07064
11401032,1,6292,0.06292
11401033,2,6890,0.0689
11401135,2,11011,0.11011
11401136,2,8336,0.08336
11401137,5,9004,0.09004
11501340,1,11246,0.11246
11501341,2,10103,0.10103
12100101,4,11188,0.11188
12100204,4,9554,0.09554
12100205,2,13988,0.13988
12200308,2,5868,0.05868
12200309,3,11286,0.11286
12200310,2,8284,0.08284
12200412,1,6518,0.06518
12200413,1,8103,0.08103
12200515,4,11322,0.11322
12400619,2,7726,0.07726
12400720,3,8480,0.0848
12400721,2,7891,0.07891
12400723,1,8090,0.0809
12500926,1,5181,0.05181
12500927,2,6874,0.06874
12500928,1,5158,0.05158
12601032,3,6250,0.0625
12601134,4,16006,0.16006
12601235,1,10610,0.1061
