id,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined,inhabitants_percentage,inhabitants_from_european_union_percentage,inhabitants_from_france_percentage,inhabitants_from_greece_percentage,inhabitants_from_italy_percentage,inhabitants_from_austria_percentage,inhabitants_from_spain_percentage,inhabitants_from_poland_percentage,inhabitants_from_bulgaria_percentage,inhabitants_from_rumania_percentage,inhabitants_from_croatia_percentage,inhabitants_from_united_kingdom_percentage,inhabitants_from_former_yugoslavia_percentage,inhabitants_from_bosnia_herzegovina_percentage,inhabitants_from_serbia_percentage,inhabitants_from_former_soviet_union_percentage,inhabitants_from_russia_percentage,inhabitants_from_ukraine_percentage,inhabitants_from_kazakhstan_percentage,inhabitants_from_islamic_countries_percentage,inhabitants_from_turkey_percentage,inhabitants_from_iran_percentage,inhabitants_from_arabic_countries_percentage,inhabitants_from_lebanon_percentage,inhabitants_from_syria_percentage,inhabitants_from_vietnam_percentage,inhabitants_from_united_states_percentage,inhabitants_from_undefined_percentage
0920,26337,6811,251,249,615,211,355,1774,830,1133,189,308,1534,345,557,4194,1487,1480,332,8323,1537,458,3744,299,1655,935,326,560,100.0,25.860956069408058,0.953031856323803,0.9454379769905455,2.3351178949766487,0.8011542696586551,1.3479135816531875,6.735770968599308,3.1514599233018186,4.301932642290314,0.7176215969928238,1.1694574173216388,5.824505448608422,1.3099441849869005,2.1148953943121844,15.924364961840757,5.646049284276873,5.619470706610472,1.2605839693207275,31.601928845350646,5.835896267608308,1.7389983673159433,14.215742111857843,1.1352849603219806,6.283935148270493,3.550138588297832,1.2378023313209554,2.1262862133120706
0930,15070,3357,91,98,239,92,108,1315,299,350,129,105,1068,269,383,2979,870,929,472,5823,1362,248,2445,239,1043,301,151,629,100.0,22.27604512276045,0.6038487060384871,0.6502986065029861,1.585932315859323,0.610484406104844,0.7166556071665561,8.725945587259455,1.9840743198407431,2.3224950232249504,0.8560053085600532,0.696748506967485,7.086927670869277,1.785003317850033,2.5414731254147314,19.767750497677504,5.77305905773059,6.1645653616456535,3.132050431320504,38.63968148639682,9.037823490378234,1.6456536164565363,16.224286662242868,1.585932315859323,6.921035169210351,1.9973457199734572,1.001990710019907,4.1738553417385535
0940,7144,1983,65,99,93,72,43,669,198,267,49,76,299,49,101,1934,466,913,205,2166,195,99,972,55,476,137,103,140,100.0,27.757558790593507,0.9098544232922732,1.3857782754759238,1.3017917133258678,1.007838745800672,0.6019036954087346,9.364501679731244,2.7715565509518476,3.737402015677491,0.6858902575587905,1.0638297872340425,4.185330347144458,0.6858902575587905,1.4137737961926091,27.071668533034714,6.522956326987682,12.779955207166854,2.8695408734602466,30.319148936170215,2.7295632698768197,1.3857782754759238,13.60582306830907,0.7698768197088466,6.662933930571109,1.917693169092945,1.4417693169092944,1.9596864501679732
0950,9208,2778,171,61,220,129,148,820,217,306,43,197,384,69,146,1999,676,818,130,2258,298,183,932,55,439,200,150,142,100.0,30.16941789748045,1.8570807993049523,0.6624674196350999,2.3892267593397043,1.400955690703736,1.6072980017376195,8.905299739357082,2.356646394439618,3.323197219808862,0.4669852302345786,2.1394439617723715,4.170286707211121,0.7493483927019983,1.585577758470895,21.709383145091223,7.341442224152911,8.883579496090356,1.4118158123370983,24.52215464813206,3.2363162467419633,1.9874022589053,10.121633362293657,0.5973066898349261,4.767593397046047,2.172024326672459,1.629018245004344,1.5421372719374458
1010,40388,7495,90,170,276,99,154,2205,710,2270,142,66,1915,306,707,14197,5276,2975,3202,13628,1177,363,4740,147,2405,4528,75,640,100.0,18.557492324452806,0.2228384668713479,0.42091710409032385,0.683371298405467,0.24512231355848269,0.3813013766465287,5.459542438348024,1.7579479053184115,5.620481331088442,0.35158958106368227,0.16341487570565516,4.741507378429236,0.757650787362583,1.7505199564226999,35.151530157472514,13.063286124591464,7.366049321580667,7.928097454689512,33.74269585025255,2.9142319500841833,0.8987818163811032,11.736159255224324,0.36396949588986827,5.954739031395464,11.211250866594037,0.18569872239278992,1.5846290977518076
1020,34093,8453,66,220,231,70,140,2424,834,3220,139,73,1864,294,858,8879,2620,2769,1428,12422,946,381,5183,157,2731,2298,44,376,100.0,24.79394597131376,0.19358812659490218,0.6452937553163406,0.6775584430821576,0.20532074032792655,0.4106414806558531,7.1099639222127715,2.4462499633355823,9.444754055084621,0.40770832722259703,0.21412020062769482,5.467397999589359,0.8623471093772915,2.5166456457337283,26.043469333880854,7.684861995130965,8.121901856686122,4.188543102689702,36.43563194790719,2.7747631478602646,1.1175314580705717,15.202534244566332,0.4605050890212067,8.010442026222393,6.740386589622503,0.12905875106326814,1.102865690904291
1030,7261,1691,60,47,76,62,51,525,157,311,33,63,339,52,136,2015,769,491,342,1933,269,113,552,31,240,587,68,134,100.0,23.288803195152184,0.8263324610935133,0.6472937611899188,1.0466877840517834,0.853876876463297,0.7023825919294864,7.2304090345682415,2.1622366065280265,4.2831565900013775,0.4544828536014323,0.867649084148189,4.66877840517835,0.7161547996143782,1.8730202451452966,27.750998485057153,10.590827709681863,6.762153973281918,4.710095028233026,26.62167745489602,3.7047238672359177,1.5562594683927833,7.602258642060322,0.4269384382316485,3.3053298443740533,8.084285911031538,0.9365101225726483,1.8454758297755132
1040,5842,1717,65,43,92,49,48,557,108,226,27,77,227,65,74,1951,667,569,320,1182,190,58,354,13,145,349,74,126,100.0,29.390619650804517,1.1126326600479288,0.7360492981855529,1.574803149606299,0.8387538514207463,0.8216364258815475,9.53440602533379,1.8486819582334817,3.8685381718589524,0.4621704895583704,1.3180417665183157,3.8856555973981513,1.1126326600479288,1.266689489900719,33.39609722697706,11.41732283464567,9.739815131804177,5.47757617254365,20.232796987333103,3.252310852447792,0.9928106812735364,6.059568640876412,0.22252653200958575,2.482026703183841,5.9739815131804175,1.266689489900719,2.156795617939062
1110,24109,3966,49,153,191,50,95,1067,614,957,135,40,1870,202,769,5748,2067,1241,1210,9223,809,228,4153,109,2399,3242,39,426,100.0,16.450288274088514,0.20324360197436642,0.6346177775934299,0.7922352648388569,0.2073914305860882,0.3940437181135676,4.4257331287071215,2.546766767597163,3.969471981417728,0.5599568625824382,0.16591314446887054,7.756439503919699,0.8378613795677963,3.1896802024140367,23.841718860176698,8.573561740428886,5.147455307146709,5.018872620183334,38.25542328590983,3.355593346882907,0.9457049234725621,17.225932224480484,0.45211331867767224,9.950640839520512,13.447260359201957,0.1617653158571488,1.7669749885934714
1120,18706,3047,109,128,269,55,125,807,326,537,87,99,1079,185,408,4079,1231,1418,489,6154,599,236,2956,99,1531,2653,98,431,100.0,16.288891264834813,0.5827007377312092,0.6842724259595852,1.4380412701806906,0.29402330802950927,0.6682347909761575,4.314123810542072,1.7427563348658186,2.8707366620335724,0.46509141451940555,0.5292419544531166,5.76820271570619,0.9889874906447129,2.1811183577461777,21.805837699133967,6.580776221533198,7.580455468833529,2.6141345022987275,32.89853522933818,3.202181118357746,1.2616272853629853,15.80241633700417,0.5292419544531166,8.184539719875977,14.182615203677965,0.5238960761253073,2.304073559285791
1130,32962,6858,276,257,605,158,352,1961,772,837,240,248,2163,513,773,6933,2113,2136,973,9568,1305,450,3844,203,1558,3727,254,680,100.0,20.805776348522542,0.837327832049026,0.7796856986833323,1.8354468782234088,0.47933984588313816,1.0678963655118014,5.94927492263819,2.3420908925429282,2.5392876645834597,0.728111158303501,0.752381530246951,6.562101814210303,1.5563376008737335,2.3451246890358592,21.033311085492386,6.41041198956374,6.480189308901159,2.9518839876221104,29.02736484436624,3.9591044232752863,1.3652084218190645,11.66191371882774,0.6158606880650447,4.726654935986894,11.306959529154783,0.7705843092045386,2.062981615193253
1140,29407,6569,322,196,685,173,402,1501,825,892,171,256,1801,300,607,5889,2027,1785,790,8216,904,384,3783,170,1740,3143,368,620,100.0,22.338218791444213,1.0949773863365866,0.6665079742918353,2.3293773591321796,0.588295303839222,1.3670214574761113,5.104226884755331,2.8054544836263475,3.0332913932056993,0.5814942020607339,0.8705410276464787,6.124392151528547,1.0201652667732173,2.064134389771143,20.025844186758253,6.892916652497705,6.069983337300642,2.6864352025028055,27.93892610602918,3.074098003876628,1.3058115414697182,12.864284014010268,0.5780936511714897,5.9169585472846595,10.687931444894074,1.2514027272418131,2.1083415513313155
1150,10427,2487,220,98,262,127,154,653,154,254,56,180,292,55,97,2108,799,708,176,3113,345,210,1508,37,666,507,183,225,100.0,23.85153927304114,2.1099069722834947,0.9398676512899204,2.5127073942648894,1.2179917521818355,1.4769348805984464,6.262587513186918,1.4769348805984464,2.435983504363671,0.5370672293085259,1.7262875227774046,2.800421981394457,0.5274767430708737,0.9302771650522682,20.21674498897094,7.662798503884146,6.790064256257793,1.687925577826796,29.855183657811452,3.3087177519900255,2.014002109906972,14.462453246379592,0.35484799079313323,6.387263834276398,4.86237652248969,1.7550589814903614,2.157859403471756
1210,30571,7733,302,272,552,131,240,2670,1590,650,460,204,2651,579,764,2320,620,970,181,12539,6126,330,3958,840,1126,272,192,2462,100.0,25.295214418893725,0.9878643158548951,0.8897320990481175,1.8056327892447088,0.4285106800562624,0.7850577344542213,8.733767295803212,5.201007490759216,2.1261980308135158,1.5046939910372574,0.6672990742860881,8.671616891825586,1.893951784370809,2.4991004546792714,7.588891433057472,2.0280658140067387,3.172941676752478,0.5920643747342252,41.01599555133951,20.038598671944,1.0794543848745544,12.946910470707534,2.747702070589775,3.683229204147722,0.8897320990481175,0.628046187563377,8.053383925942887
1220,30884,7333,272,560,511,156,147,2349,1350,737,438,172,2476,576,769,6871,984,4768,326,10337,4193,422,3532,563,1172,345,183,1863,100.0,23.74368605102966,0.8807149332987955,1.813236627379873,1.654578422484134,0.5051159176272504,0.4759746146872167,7.605880067348789,4.371195441005051,2.386348918533869,1.4182100764149723,0.5569226784095325,8.017096231058153,1.865043388162155,2.4899624400984326,22.247765833441264,3.186115788110348,15.438414713120064,1.0555627509389975,33.47040538790312,13.576609247506799,1.36640331563269,11.43634244268877,1.8229503950265509,3.7948452273021624,1.1170832793679575,0.5925398264473514,6.032249708586971
1240,10202,3737,350,165,332,244,186,1135,202,204,190,252,556,83,156,1419,356,749,72,2137,769,281,622,48,208,107,267,567,100.0,36.6300725347971,3.4306998627720056,1.6173299353068025,3.254263869829445,2.3916879043324837,1.823171927073123,11.125269554989217,1.9800039207998432,1.999607920015683,1.862379925504803,2.4701039011958437,5.449911782003529,0.8135659674573612,1.5291119388355225,13.909037443638503,3.489511860419526,7.341697706332091,0.7057439717702411,20.946873162125073,7.537737698490492,2.754361889825524,6.096843756126249,0.4704959811801608,2.0388159184473635,1.0488139580474418,2.617133895314644,5.557733777690649
1250,14671,4126,372,168,339,132,159,1483,446,317,236,120,977,250,254,1667,406,775,115,5128,1990,247,1656,237,548,237,151,958,100.0,28.123508963260857,2.5356144775407268,1.145116215663554,2.310680935178243,0.8997341694499352,1.0837707041101492,10.108377070411015,3.0400109058687206,2.16072524026992,1.6086156362892783,0.8179401540453957,6.659396087519596,1.7040419875945745,1.7313066593960875,11.36255197328062,2.767364187853589,5.28253016154318,0.7838593142935042,34.95330924953991,13.564174221252811,1.6835934837434392,11.28757412582646,1.6154318042396567,3.7352600368073072,1.6154318042396567,1.029241360507123,6.529888896462409
1260,27344,5652,210,182,573,69,67,2875,457,456,247,59,1983,384,772,3011,1410,619,389,13554,5928,307,4588,720,1483,400,53,2015,100.0,20.66998244587478,0.7679929783499123,0.665593914569924,2.095523698069046,0.25234055002925687,0.24502633118782913,10.51418958455237,1.6712990052662375,1.6676418958455237,0.9033060269163253,0.21576945582211818,7.2520479812756005,1.4043300175541251,2.8232884727911056,11.011556465769456,5.156524283206554,2.2637507314218843,1.4226155646576946,49.56846108835576,21.679344645991808,1.1227325921591573,16.778818022235225,2.633118782913985,5.423493270918666,1.462843768285547,0.193826799297835,7.3690754827384435
