id,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined,inhabitants_percentage,inhabitants_from_european_union_percentage,inhabitants_from_france_percentage,inhabitants_from_greece_percentage,inhabitants_from_italy_percentage,inhabitants_from_austria_percentage,inhabitants_from_spain_percentage,inhabitants_from_poland_percentage,inhabitants_from_bulgaria_percentage,inhabitants_from_rumania_percentage,inhabitants_from_croatia_percentage,inhabitants_from_united_kingdom_percentage,inhabitants_from_former_yugoslavia_percentage,inhabitants_from_bosnia_herzegovina_percentage,inhabitants_from_serbia_percentage,inhabitants_from_former_soviet_union_percentage,inhabitants_from_russia_percentage,inhabitants_from_ukraine_percentage,inhabitants_from_kazakhstan_percentage,inhabitants_from_islamic_countries_percentage,inhabitants_from_turkey_percentage,inhabitants_from_iran_percentage,inhabitants_from_arabic_countries_percentage,inhabitants_from_lebanon_percentage,inhabitants_from_syria_percentage,inhabitants_from_vietnam_percentage,inhabitants_from_united_states_percentage,inhabitants_from_undefined_percentage
032003,3711,1040,38,56,79,45,31,436,101,59,15,49,153,47,51,921,324,230,134,1031,214,58,426,31,182,76,49,112,100.0,28.024791161412015,1.02398275397467,1.5090272163837242,2.1288062516841824,1.2126111560226354,0.8353543519267044,11.748854756130422,2.7216383724063595,1.5898679601185663,0.40420371867421184,1.3203988143357586,4.12287793047696,1.266504985179197,1.3742926434923202,24.818108326596604,8.730800323362974,6.197790353004581,3.6108865534896255,27.782268930207493,5.766639719752089,1.5629210455402855,11.479385610347617,0.8353543519267044,4.904338453247103,2.04796550794934,1.3203988143357586,3.0180544327674483
033004,4277,912,34,38,61,49,46,348,69,67,15,44,218,31,81,1081,308,360,188,1527,142,76,650,39,358,73,49,92,100.0,21.32335749357026,0.7949497311199439,0.8884732288987608,1.426233341126958,1.1456628477905073,1.0755202244563948,8.136544306757072,1.613280336684592,1.5665185877951835,0.3507131166705635,1.0287584755669863,5.0970306289455225,0.7248071077858311,1.8938508300210428,25.274725274725274,7.201309328968904,8.417114800093524,4.395604395604396,35.70259527706337,3.3200841711480007,1.7769464577975216,15.19756838905775,0.911854103343465,8.370353051204114,1.7068038344634089,1.1456628477905073,2.1510404489127897
033005,4157,992,45,43,40,52,33,270,80,236,23,53,226,79,83,729,180,219,43,1451,296,61,591,40,265,146,35,111,100.0,23.863363002165023,1.0825114265095022,1.0343998075535241,0.9622323791195573,1.2509020928554246,0.7938417127736349,6.495068559057013,1.9244647582391146,5.6771710368053885,0.5532836179937455,1.2749579023334134,5.436612942025499,1.9004089487611258,1.9966321866730814,17.536685109453934,4.330045706038009,5.268222275679577,1.0343998075535241,34.90497955256194,7.120519605484725,1.467404378157325,14.21698340149146,0.9622323791195573,6.374789511667068,3.512148183786384,0.8419533317296126,2.6701948520567718
034006,4561,1356,116,64,102,72,52,427,151,54,49,95,192,19,73,718,251,168,118,1413,557,80,380,32,126,54,55,276,100.0,29.730322297741722,2.5433019074764305,1.4032010524007894,2.236351677263758,1.5786011839508878,1.1401008550756413,9.361982021486517,3.310677483008112,1.183950887963166,1.0743258057443543,2.0828765621574217,4.209603157202368,0.4165753124314843,1.60052620039465,15.742161806621354,5.503179127384346,3.6834027625520718,2.587151940363955,30.98004823503618,12.212234159175619,1.7540013155009866,8.331506248629687,0.7016005262003947,2.7625520719140537,1.183950887963166,1.2058759044069283,6.051304538478404
034007,9387,3074,269,105,415,167,231,674,173,192,84,237,367,78,96,1608,564,587,104,2100,406,141,872,79,331,149,264,292,100.0,32.74741664003409,2.8656652817726647,1.1185682326621924,4.421007776712474,1.7790561414722488,2.460850111856823,7.180142750612549,1.8429743261958027,2.045381911153723,0.8948545861297539,2.524768296580377,3.9096622989240437,0.8309364014062002,1.0226909555768615,17.13007350591243,6.008309364014062,6.253329072121018,1.1079152018749334,22.371364653243848,4.325130499627144,1.5020773410035155,9.289442846489827,0.841589432193459,3.526153190582721,1.5873015873015872,2.8124001278363697,3.1106849898796205
034008,9843,3134,270,124,457,162,201,728,206,192,84,218,434,71,95,1607,609,517,78,2398,511,152,815,67,261,177,259,158,100.0,31.839886213552777,2.7430661383724475,1.259778522808087,4.6428934268007716,1.6458396830234683,2.0420603474550445,7.396119069389413,2.0928578685360155,1.9506248095092957,0.8533983541603171,2.2147719191303468,4.409224829828305,0.7213247993497918,0.9651529005384537,16.32632327542416,6.187138067662298,5.2524636797724265,0.7924413288631514,24.36249111043381,5.191506654475261,1.544244640861526,8.279995936198313,0.6806867824850148,2.6516306004266994,1.7982322462663822,2.6313115919943106,1.6052016661586916
035009,12481,3900,338,131,604,208,241,839,338,235,104,265,575,121,194,2126,794,677,94,2842,571,187,1095,37,498,399,326,197,100.0,31.24749619421521,2.7081163368319845,1.0495953849851776,4.839355820847689,1.6665331303581443,1.9309350212322731,6.722217771011938,2.7081163368319845,1.8828619501642496,0.8332665651790722,2.1232273055043667,4.607002644018909,0.9694735998718053,1.554362631199423,17.033891515102955,6.361669738001763,5.424244852175306,0.7531447800656998,22.770611329220415,4.574953929973559,1.4982773816200625,8.77333546991427,0.2964506049194776,3.990064898645942,3.1968592260235558,2.611970194695938,1.5783991667334347
035010,3774,896,45,44,104,36,45,255,41,68,30,60,216,51,56,789,310,264,55,1178,121,51,525,12,222,172,46,80,100.0,23.7413884472708,1.192368839427663,1.1658717541070482,2.755696873343932,0.9538950715421303,1.192368839427663,6.756756756756757,1.086380498145204,1.8018018018018018,0.7949125596184419,1.5898251192368837,5.723370429252783,1.3513513513513513,1.483836777954425,20.906200317965023,8.214096449390567,6.995230524642289,1.4573396926338102,31.213566507684153,3.2061473237943825,1.3513513513513513,13.910969793322733,0.3179650238473768,5.88235294117647,4.557498675145734,1.2188659247482776,2.1197668256491786
036011,11129,4244,655,148,758,269,381,502,170,251,82,465,298,37,75,1478,571,524,68,1751,354,147,817,81,287,98,559,211,100.0,38.13460328870518,5.885524305867553,1.329858927127325,6.811034234881841,2.417108455386827,3.4234881840237215,4.510737712283224,1.5275406595381436,2.255368856141612,0.7368137298948693,4.178272980501393,2.677688920837452,0.3324647317818312,0.6739149968550634,13.280618204690448,5.130739509389882,4.708419444694043,0.6110162638152574,15.733668793242877,3.180878785155899,1.320873393835924,7.34118069907449,0.7278281966034684,2.5788480546320427,0.8805822625572828,5.022913109893072,1.8959475244855781
036012,9486,3253,363,160,609,179,333,446,144,163,90,312,263,33,60,1292,533,401,63,1625,330,133,650,57,265,299,400,194,100.0,34.292641787897956,3.826691967109425,1.686696183849884,6.41998734977862,1.8869913556820577,3.510436432637571,4.701665612481552,1.5180265654648957,1.7183217372970694,0.9487666034155597,3.289057558507274,2.772506852203247,0.3478810879190386,0.6325110689437065,13.620071684587815,5.618806662449926,4.227282310773772,0.6641366223908919,17.130508117225386,3.478810879190386,1.402066202825216,6.852203246890154,0.6008855154965212,2.7935905545013706,3.152013493569471,4.21674045962471,2.0451191229179844
036013,8428,3318,479,140,517,295,334,431,104,120,63,413,221,18,67,913,400,280,37,959,232,66,417,31,166,113,581,159,100.0,39.3687707641196,5.68343616516374,1.6611295681063125,6.134314190792596,3.500237304224015,3.962980541053631,5.11390602752729,1.2339819648789747,1.4238253440911248,0.7475083056478405,4.900332225913622,2.6222116753678213,0.21357380161366873,0.794969150450878,10.832937826293309,4.746084480303749,3.322259136212625,0.4390128144280968,11.378737541528238,2.7527289985761745,0.7831039392501186,4.947793070716658,0.36782154722354055,1.969625059326056,1.3407688656858092,6.893687707641195,1.8865685809207402
036014,11696,2975,290,122,389,102,223,497,287,287,60,242,340,76,100,2345,560,1163,52,3054,559,117,1410,37,723,767,253,176,100.0,25.436046511627907,2.4794801641586868,1.043091655266758,3.325923392612859,0.872093023255814,1.9066347469220246,4.2493160054719565,2.4538303693570453,2.4538303693570453,0.5129958960328317,2.0690834473324213,2.9069767441860463,0.6497948016415869,0.8549931600547196,20.049589603283174,4.7879616963064295,9.943570451436388,0.44459644322845415,26.11149110807113,4.779411764705882,1.000341997264022,12.055403556771546,0.31634746922024626,6.181600547195623,6.557797537619699,2.16313269493844,1.5047879616963065
037015,11135,4283,579,196,775,362,448,417,135,125,80,562,273,50,62,1394,623,356,54,1317,317,147,498,46,135,161,875,170,100.0,38.46430175123485,5.199820386169735,1.7602155365963177,6.960035922766053,3.2510103277952402,4.023349797934441,3.7449483610237992,1.21239335428828,1.1225864391558151,0.7184553210597215,5.0471486304445445,2.4517287831163,0.449034575662326,0.5568028738212842,12.51908396946565,5.594970812752582,3.197126178715761,0.484957341715312,11.827570722945667,2.846879209699147,1.3201616524472386,4.472384373596767,0.4131118096093399,1.21239335428828,1.4458913336326897,7.858105074090704,1.5267175572519083
037016,11965,4480,640,197,714,362,403,551,172,198,70,511,303,47,83,1587,644,534,67,1601,422,109,634,38,215,352,724,215,100.0,37.44254074383619,5.348934391976599,1.6464688675302968,5.967404931048892,3.0254910154617636,3.368157124947764,4.605098203092353,1.4375261178437106,1.6548265775177602,0.5850396991224405,4.270789803593815,2.5323861262014207,0.3928123694107814,0.6936899289594651,13.26368575010447,5.382365231926452,4.463017133305474,0.5599665691600502,13.380693689928961,3.5269536147095693,0.9109903886335144,5.2987881320518175,0.31759297952361054,1.7969076473046384,2.9419139155871292,6.050982030923527,1.7969076473046384
041001,11322,2777,35,79,153,42,47,1514,308,227,129,28,974,121,280,1395,429,564,125,4589,1632,295,1752,352,581,153,52,688,100.0,24.527468645115704,0.30913266207383855,0.6977565801095212,1.3513513513513513,0.37095919448860626,0.41512100335629754,13.372195725136901,2.720367426249779,2.0049461225931813,1.1393746687864335,0.24730612965907084,8.602720367426251,1.0687157745981275,2.4730612965907084,12.32114467408585,3.7890832008479065,4.9814520402755695,1.1040452216922805,40.531708178767,14.414414414414415,2.6055467231937817,15.474297827239003,3.108991344285462,5.13160219042572,1.3513513513513513,0.4592828122239887,6.076664900194312
042002,4774,1162,98,47,121,73,69,273,77,70,41,109,188,33,65,877,168,531,12,1050,236,207,342,22,98,67,139,193,100.0,24.34017595307918,2.0527859237536656,0.9844993715961459,2.5345622119815667,1.5291160452450774,1.4453288646837033,5.718475073313782,1.6129032258064515,1.466275659824047,0.8588186007540846,2.2832006702974446,3.9379974863845835,0.6912442396313364,1.3615416841223293,18.370339338081273,3.519061583577713,11.122748219522412,0.25136154168412234,21.994134897360702,4.943443653121073,4.335986594051111,7.163803937997486,0.4608294930875576,2.0527859237536656,1.4034352744030163,2.91160452450775,4.042731462086301
042003,10694,2792,200,146,289,178,145,754,157,242,151,183,611,94,206,1631,481,665,69,3039,944,394,1048,99,320,127,290,519,100.0,26.108097998877877,1.870207593042828,1.3652515429212644,2.702449971946886,1.6644847578081168,1.35590050495605,7.0506826257714605,1.4681129605386196,2.2629511875818213,1.412006732747335,1.7112399476341873,5.713484196745839,0.878997568730129,1.9263138208341124,15.25154292126426,4.4978492612680006,6.218440246867402,0.6452216195997755,28.417804376285765,8.827379839162147,3.684308958294371,9.799887787544417,0.9257527585561998,2.9923321488685244,1.1875818215821956,2.7118010099121,4.853188703946138
043004,19678,5132,491,274,603,256,344,1220,282,313,243,390,1061,157,366,3158,1084,1236,144,5314,2101,594,1714,206,516,225,633,984,100.0,26.079886167293427,2.495172273605041,1.3924179286512857,3.0643358064843986,1.3009452180099603,1.7481451367008842,6.199817054578717,1.4330724667140968,1.5906088017074906,1.234881593657892,1.981908730562049,5.391808110580343,0.7978453094826711,1.8599451163736154,16.048378900294747,5.508689907510926,6.28112613070434,0.7317816851306027,27.00477690822238,10.676898058745808,3.018599451163736,8.710234779957313,1.0468543551173901,2.6222177050513262,1.1434088830165667,3.216790324219941,5.0005081817257855
