id,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined,inhabitants_percentage,inhabitants_from_european_union_percentage,inhabitants_from_france_percentage,inhabitants_from_greece_percentage,inhabitants_from_italy_percentage,inhabitants_from_austria_percentage,inhabitants_from_spain_percentage,inhabitants_from_poland_percentage,inhabitants_from_bulgaria_percentage,inhabitants_from_rumania_percentage,inhabitants_from_croatia_percentage,inhabitants_from_united_kingdom_percentage,inhabitants_from_former_yugoslavia_percentage,inhabitants_from_bosnia_herzegovina_percentage,inhabitants_from_serbia_percentage,inhabitants_from_former_soviet_union_percentage,inhabitants_from_russia_percentage,inhabitants_from_ukraine_percentage,inhabitants_from_kazakhstan_percentage,inhabitants_from_islamic_countries_percentage,inhabitants_from_turkey_percentage,inhabitants_from_iran_percentage,inhabitants_from_arabic_countries_percentage,inhabitants_from_lebanon_percentage,inhabitants_from_syria_percentage,inhabitants_from_vietnam_percentage,inhabitants_from_united_states_percentage,inhabitants_from_undefined_percentage
09300923,3071,411,12,26,10,9,12,183,30,51,18,6,215,70,94,616,190,166,150,1669,294,35,797,92,364,66,3,97,100.0,13.383262780853142,0.39075219798111366,0.8466297622924128,0.32562683165092804,0.29306414848583523,0.39075219798111366,5.958971019211983,0.9768804949527841,1.660696841419733,0.5861282969716705,0.19537609899055683,7.000976880494952,2.279387821556496,3.060892217518724,20.058612829697168,6.186909801367633,5.405405405405405,4.88440247476392,54.34711820253989,9.573428850537285,1.139693910778248,25.952458482578965,2.9957668511885376,11.85281667209378,2.149137088896125,0.09768804949527841,3.158580267014002
09301024,1119,252,3,3,18,3,6,87,32,35,6,15,52,24,9,225,52,116,15,359,70,18,197,13,74,27,10,88,100.0,22.5201072386059,0.2680965147453083,0.2680965147453083,1.6085790884718498,0.2680965147453083,0.5361930294906166,7.774798927613941,2.8596961572832886,3.1277926720285967,0.5361930294906166,1.3404825737265416,4.647006255585344,2.1447721179624666,0.8042895442359249,20.10723860589812,4.647006255585344,10.366398570151922,1.3404825737265416,32.0822162645219,6.255585344057193,1.6085790884718498,17.605004468275247,1.161751563896336,6.613047363717604,2.4128686327077746,0.8936550491510277,7.864164432529044
09301025,2869,557,3,16,32,10,12,255,53,44,9,9,239,82,74,599,150,153,62,1173,375,56,396,22,175,52,18,109,100.0,19.414430115022657,0.10456605088881143,0.5576856047403277,1.1153712094806554,0.34855350296270476,0.41826420355524574,8.888114325548973,1.8473335657023353,1.533635413035901,0.3136981526664343,0.3136981526664343,8.330428720808644,2.858138724294179,2.5792959219240155,20.878354827466016,5.228302544440572,5.3328685953293835,2.1610317183687697,40.88532589752527,13.070756361101429,1.9518996165911469,13.80271871732311,0.7668177065179504,6.099686301847333,1.8124782154060648,0.6273963053328686,3.799233182293482
09301126,1836,543,16,12,52,27,21,185,48,59,16,27,87,13,34,452,176,137,46,400,71,50,136,9,58,47,30,43,100.0,29.575163398692812,0.8714596949891068,0.6535947712418301,2.832244008714597,1.4705882352941175,1.1437908496732025,10.076252723311546,2.6143790849673203,3.213507625272331,0.8714596949891068,1.4705882352941175,4.738562091503268,0.7080610021786492,1.8518518518518516,24.618736383442265,9.586056644880173,7.461873638344227,2.505446623093682,21.78649237472767,3.867102396514161,2.7233115468409586,7.4074074074074066,0.49019607843137253,3.159041394335512,2.559912854030501,1.6339869281045754,2.342047930283224
09301227,218,84,0,0,0,4,0,35,12,3,0,0,6,0,3,64,11,31,6,43,7,4,16,3,3,0,3,6,100.0,38.53211009174312,0.0,0.0,0.0,1.834862385321101,0.0,16.055045871559635,5.5045871559633035,1.3761467889908259,0.0,0.0,2.7522935779816518,0.0,1.3761467889908259,29.357798165137616,5.045871559633028,14.220183486238533,2.7522935779816518,19.724770642201836,3.211009174311927,1.834862385321101,7.339449541284404,1.3761467889908259,1.3761467889908259,0.0,1.3761467889908259,2.7522935779816518
09301228,383,114,0,0,15,0,0,32,16,11,9,14,30,3,9,131,51,46,22,51,3,0,23,0,0,10,10,13,100.0,29.765013054830288,0.0,0.0,3.91644908616188,0.0,0.0,8.355091383812011,4.177545691906006,2.8720626631853787,2.3498694516971277,3.6553524804177546,7.83289817232376,0.7832898172323759,2.3498694516971277,34.20365535248042,13.315926892950392,12.010443864229766,5.7441253263707575,13.315926892950392,0.7832898172323759,0.0,6.005221932114883,0.0,0.0,2.610966057441253,2.610966057441253,3.3942558746736298
09401329,1539,506,31,10,23,18,0,199,25,65,9,27,43,3,21,350,76,186,34,396,40,27,198,6,111,16,13,27,100.0,32.878492527615336,2.014294996751137,0.649772579597141,1.4944769330734242,1.1695906432748537,0.0,12.930474333983105,1.6244314489928524,4.223521767381416,0.5847953216374269,1.7543859649122806,2.7940220922677064,0.1949317738791423,1.364522417153996,22.742040285899932,4.938271604938271,12.085769980506821,2.2092267706302793,25.730994152046783,2.599090318388564,1.7543859649122806,12.865497076023392,0.3898635477582846,7.212475633528265,1.0396361273554255,0.8447043534762833,1.7543859649122806
09401330,251,68,0,4,0,0,6,15,9,12,0,9,6,0,3,50,22,16,6,44,0,7,22,0,13,3,21,10,100.0,27.091633466135455,0.0,1.593625498007968,0.0,0.0,2.3904382470119523,5.9760956175298805,3.5856573705179287,4.780876494023905,0.0,3.5856573705179287,2.3904382470119523,0.0,1.1952191235059761,19.9203187250996,8.764940239043826,6.374501992031872,2.3904382470119523,17.52988047808765,0.0,2.788844621513944,8.764940239043826,0.0,5.179282868525896,1.1952191235059761,8.366533864541832,3.9840637450199203
09401431,1181,244,6,24,13,16,3,79,18,30,3,9,42,7,9,231,55,72,34,621,51,15,241,16,101,24,0,33,100.0,20.660457239627434,0.5080440304826418,2.032176121930567,1.100762066045724,1.3547840812870449,0.2540220152413209,6.689246401354784,1.5241320914479255,2.5402201524132093,0.2540220152413209,0.7620660457239627,3.556308213378493,0.5927180355630821,0.7620660457239627,19.55969517358171,4.657070279424217,6.096528365791702,2.87891617273497,52.58255715495343,4.318374259102455,1.2701100762066047,20.40643522438611,1.3547840812870449,8.55207451312447,2.032176121930567,0.0,2.79424216765453
09401432,343,65,0,9,4,3,3,31,3,0,3,0,10,0,4,101,34,27,25,167,32,0,80,0,40,0,6,0,100.0,18.950437317784257,0.0,2.623906705539359,1.1661807580174928,0.8746355685131195,0.8746355685131195,9.037900874635568,0.8746355685131195,0.0,0.8746355685131195,0.0,2.9154518950437316,0.0,1.1661807580174928,29.44606413994169,9.912536443148689,7.871720116618077,7.288629737609329,48.68804664723032,9.329446064139942,0.0,23.323615160349853,0.0,11.661807580174926,0.0,1.749271137026239,0.0
09401433,954,174,6,9,3,9,3,71,15,9,10,12,32,6,13,424,55,305,24,257,9,22,113,3,55,21,6,9,100.0,18.238993710691823,0.628930817610063,0.9433962264150944,0.3144654088050315,0.9433962264150944,0.3144654088050315,7.4423480083857445,1.5723270440251573,0.9433962264150944,1.0482180293501049,1.257861635220126,3.3542976939203357,0.628930817610063,1.3626834381551363,44.44444444444444,5.765199161425576,31.970649895178198,2.515723270440252,26.939203354297693,0.9433962264150944,2.3060796645702304,11.844863731656185,0.3144654088050315,5.765199161425576,2.20125786163522,0.628930817610063,0.9433962264150944
09401534,2094,650,9,33,39,15,24,153,103,132,18,7,132,27,41,517,114,242,44,550,53,22,285,21,138,52,51,49,100.0,31.04106972301815,0.42979942693409745,1.5759312320916905,1.8624641833810889,0.7163323782234957,1.146131805157593,7.306590257879657,4.918815663801337,6.303724928366762,0.8595988538681949,0.3342884431709647,6.303724928366762,1.2893982808022924,1.9579751671442218,24.689589302769818,5.444126074498568,11.556829035339064,2.1012416427889207,26.26552053486151,2.531041069723018,1.0506208213944603,13.61031518624642,1.002865329512894,6.59025787965616,2.483285577841452,2.4355300859598854,2.3400191021967527
09401635,782,276,13,10,11,11,4,121,25,19,6,12,34,6,10,261,110,65,38,131,10,6,33,9,18,21,6,12,100.0,35.294117647058826,1.6624040920716114,1.278772378516624,1.4066496163682864,1.4066496163682864,0.5115089514066496,15.473145780051151,3.1969309462915603,2.4296675191815855,0.7672634271099744,1.5345268542199488,4.3478260869565215,0.7672634271099744,1.278772378516624,33.37595907928389,14.066496163682865,8.312020460358056,4.859335038363171,16.751918158567776,1.278772378516624,0.7672634271099744,4.219948849104859,1.1508951406649617,2.3017902813299234,2.6854219948849107,0.7672634271099744,1.5345268542199488
09501736,672,165,12,0,10,9,21,46,3,15,0,22,22,6,0,119,30,48,3,238,16,18,116,6,69,16,6,3,100.0,24.553571428571427,1.7857142857142856,0.0,1.488095238095238,1.3392857142857142,3.125,6.845238095238096,0.4464285714285714,2.232142857142857,0.0,3.273809523809524,3.273809523809524,0.8928571428571428,0.0,17.708333333333336,4.464285714285714,7.142857142857142,0.4464285714285714,35.41666666666667,2.380952380952381,2.6785714285714284,17.261904761904763,0.8928571428571428,10.267857142857142,2.380952380952381,0.8928571428571428,0.4464285714285714
09501737,1635,550,34,6,48,31,21,199,42,20,13,44,97,6,41,271,71,146,24,350,28,28,154,6,87,24,41,31,100.0,33.63914373088685,2.079510703363914,0.3669724770642202,2.9357798165137616,1.8960244648318043,1.2844036697247707,12.17125382262997,2.5688073394495414,1.2232415902140672,0.7951070336391437,2.691131498470948,5.9327217125382266,0.3669724770642202,2.5076452599388377,16.574923547400612,4.342507645259939,8.929663608562691,1.4678899082568808,21.406727828746178,1.7125382262996942,1.7125382262996942,9.418960244648318,0.3669724770642202,5.321100917431193,1.4678899082568808,2.5076452599388377,1.8960244648318043
09501838,1872,543,39,19,36,26,30,195,15,40,6,32,58,19,9,502,160,201,43,484,100,40,145,13,58,42,31,27,100.0,29.00641025641026,2.083333333333333,1.014957264957265,1.9230769230769231,1.3888888888888888,1.6025641025641024,10.416666666666668,0.8012820512820512,2.1367521367521367,0.3205128205128205,1.7094017094017095,3.0982905982905984,1.014957264957265,0.4807692307692308,26.816239316239315,8.547008547008547,10.737179487179487,2.2970085470085473,25.85470085470086,5.3418803418803416,2.1367521367521367,7.745726495726496,0.6944444444444444,3.0982905982905984,2.2435897435897436,1.655982905982906,1.4423076923076923
09501939,1780,531,18,7,40,15,31,128,51,122,18,28,81,22,28,398,194,136,38,444,71,37,179,14,80,44,16,28,100.0,29.831460674157302,1.0112359550561798,0.39325842696629215,2.247191011235955,0.8426966292134831,1.741573033707865,7.191011235955057,2.8651685393258424,6.853932584269663,1.0112359550561798,1.5730337078651686,4.550561797752809,1.2359550561797752,1.5730337078651686,22.359550561797754,10.89887640449438,7.640449438202247,2.134831460674157,24.9438202247191,3.9887640449438204,2.0786516853932584,10.0561797752809,0.7865168539325843,4.49438202247191,2.4719101123595504,0.8988764044943821,1.5730337078651686
09501940,674,235,13,3,28,9,18,45,36,31,0,6,23,3,7,141,38,48,6,148,13,0,81,3,37,24,3,12,100.0,34.86646884272997,1.9287833827893175,0.44510385756676557,4.154302670623145,1.3353115727002967,2.6706231454005933,6.6765578635014835,5.341246290801187,4.599406528189911,0.0,0.8902077151335311,3.4124629080118694,0.44510385756676557,1.0385756676557862,20.919881305637983,5.637982195845697,7.121661721068249,0.8902077151335311,21.958456973293767,1.9287833827893175,0.0,12.01780415430267,0.44510385756676557,5.489614243323442,3.5608308605341246,0.44510385756676557,1.7804154302670623
09501941,645,183,6,3,13,9,12,51,18,15,3,13,30,0,21,149,52,60,0,151,34,15,73,6,37,10,19,6,100.0,28.37209302325581,0.9302325581395349,0.46511627906976744,2.0155038759689923,1.3953488372093024,1.8604651162790697,7.906976744186046,2.7906976744186047,2.3255813953488373,0.46511627906976744,2.0155038759689923,4.651162790697675,0.0,3.255813953488372,23.10077519379845,8.062015503875969,9.30232558139535,0.0,23.410852713178297,5.271317829457364,2.3255813953488373,11.317829457364342,0.9302325581395349,5.736434108527131,1.550387596899225,2.945736434108527,0.9302325581395349
09502042,792,207,19,3,19,12,9,49,15,27,0,27,34,3,18,175,46,84,3,195,12,9,82,7,16,7,18,9,100.0,26.136363636363637,2.398989898989899,0.3787878787878788,2.398989898989899,1.5151515151515151,1.1363636363636365,6.186868686868687,1.893939393939394,3.4090909090909087,0.0,3.4090909090909087,4.292929292929292,0.3787878787878788,2.272727272727273,22.095959595959595,5.808080808080808,10.606060606060606,0.3787878787878788,24.62121212121212,1.5151515151515151,1.1363636363636365,10.353535353535353,0.8838383838383838,2.0202020202020203,0.8838383838383838,2.272727272727273,1.1363636363636365
09502043,1138,364,30,20,26,18,6,107,37,36,3,25,39,10,22,244,85,95,13,248,24,36,102,0,55,33,16,26,100.0,31.985940246045697,2.6362038664323375,1.7574692442882252,2.2847100175746924,1.5817223198594026,0.5272407732864675,9.402460456942004,3.2513181019332165,3.163444639718805,0.26362038664323373,2.196836555360281,3.427065026362039,0.8787346221441126,1.9332161687170473,21.441124780316343,7.469244288224957,8.347978910369068,1.1423550087873462,21.79261862917399,2.10896309314587,3.163444639718805,8.963093145869948,0.0,4.833040421792618,2.899824253075571,1.4059753954305798,2.2847100175746924
10100101,2049,443,3,0,9,3,9,159,44,142,3,0,63,0,12,781,287,174,182,688,21,18,278,3,158,240,3,36,100.0,21.620302586627623,0.14641288433382138,0.0,0.43923865300146414,0.14641288433382138,0.43923865300146414,7.759882869692533,2.1473889702293802,6.930209858467546,0.14641288433382138,0.0,3.074670571010249,0.0,0.5856515373352855,38.1161542215715,14.006832601268911,8.49194729136164,8.882381649585163,33.57735480722304,1.0248901903367496,0.8784773060029283,13.567593948267447,0.14641288433382138,7.711078574914593,11.71303074670571,0.14641288433382138,1.7569546120058566
10100102,1430,236,6,7,9,10,9,52,15,63,12,3,112,29,31,260,74,72,65,471,50,11,153,3,73,303,6,35,100.0,16.503496503496503,0.4195804195804196,0.48951048951048953,0.6293706293706294,0.6993006993006993,0.6293706293706294,3.6363636363636362,1.048951048951049,4.405594405594406,0.8391608391608392,0.2097902097902098,7.8321678321678325,2.027972027972028,2.1678321678321675,18.181818181818183,5.174825174825175,5.034965034965035,4.545454545454546,32.93706293706294,3.4965034965034967,0.7692307692307693,10.6993006993007,0.2097902097902098,5.104895104895105,21.188811188811187,0.4195804195804196,2.4475524475524475
10100103,2592,403,9,24,3,3,6,126,19,135,9,3,72,24,20,1061,448,163,257,1021,84,27,315,6,155,244,0,22,100.0,15.547839506172838,0.3472222222222222,0.9259259259259258,0.11574074074074073,0.11574074074074073,0.23148148148148145,4.861111111111112,0.7330246913580246,5.208333333333334,0.3472222222222222,0.11574074074074073,2.7777777777777777,0.9259259259259258,0.7716049382716049,40.933641975308646,17.28395061728395,6.288580246913581,9.915123456790123,39.39043209876543,3.2407407407407405,1.0416666666666665,12.152777777777777,0.23148148148148145,5.979938271604938,9.41358024691358,0.0,0.8487654320987654
10100104,2471,448,9,9,18,3,0,172,21,111,12,6,122,21,65,1163,513,158,324,708,56,15,169,0,84,347,3,34,100.0,18.13031161473088,0.36422501011736136,0.36422501011736136,0.7284500202347227,0.12140833670578711,0.0,6.960744637798462,0.84985835694051,4.4921084581141235,0.48563334682314846,0.24281667341157423,4.937272359368676,0.84985835694051,2.6305139619587212,47.06596519627681,20.760825576689598,6.394172399838122,13.112100364225011,28.652367462565763,2.26628895184136,0.6070416835289356,6.839336301092675,0.0,3.39943342776204,14.042897612302713,0.12140833670578711,1.3759611493322543
10100205,884,53,0,0,4,0,0,16,0,30,0,0,34,6,24,280,43,37,9,449,43,3,220,3,125,43,0,9,100.0,5.995475113122172,0.0,0.0,0.4524886877828055,0.0,0.0,1.809954751131222,0.0,3.3936651583710407,0.0,0.0,3.8461538461538463,0.6787330316742082,2.7149321266968327,31.674208144796378,4.864253393665159,4.18552036199095,1.0180995475113122,50.7918552036199,4.864253393665159,0.3393665158371041,24.8868778280543,0.3393665158371041,14.14027149321267,4.864253393665159,0.0,1.0180995475113122
10100206,3958,768,6,9,25,12,9,300,94,164,25,9,300,59,140,1328,483,312,362,1283,114,33,487,9,262,345,6,49,100.0,19.403739262253662,0.15159171298635674,0.22738756947953515,0.631632137443153,0.30318342597271347,0.22738756947953515,7.579585649317837,2.374936836786256,4.143506821627085,0.631632137443153,0.22738756947953515,7.579585649317837,1.4906518443658412,3.5371399696816574,33.55229914098029,12.203132895401717,7.88276907529055,9.146033350176857,32.41536129358262,2.8802425467407784,0.833754421424962,12.304194037392623,0.22738756947953515,6.619504800404244,8.716523496715514,0.15159171298635674,1.23799898938858
10100207,1878,467,3,3,34,3,3,145,51,155,9,6,114,27,31,622,192,178,114,578,45,32,210,9,101,130,0,30,100.0,24.866879659211925,0.1597444089456869,0.1597444089456869,1.810436634717785,0.1597444089456869,0.1597444089456869,7.7209797657082,2.7156549520766773,8.25346112886049,0.4792332268370607,0.3194888178913738,6.070287539936102,1.4376996805111821,1.650692225772098,33.12034078807242,10.223642172523961,9.478168264110757,6.070287539936102,30.77742279020234,2.3961661341853033,1.703940362087327,11.182108626198083,0.4792332268370607,5.378061767838125,6.922257720979766,0.0,1.5974440894568689
10100208,3534,729,6,9,34,16,41,196,93,205,12,9,196,34,67,1199,433,303,267,1162,102,38,442,18,200,350,9,46,100.0,20.62818336162988,0.1697792869269949,0.2546689303904924,0.9620826259196379,0.4527447651386531,1.1601584606677986,5.5461233729485,2.631578947368421,5.8007923033389925,0.3395585738539898,0.2546689303904924,5.5461233729485,0.9620826259196379,1.8958687040181097,33.927560837577815,12.2524052065648,8.573853989813243,7.555178268251274,32.88058856819468,2.886247877758913,1.0752688172043012,12.507074136955291,0.5093378607809848,5.659309564233164,9.903791737408037,0.2546689303904924,1.3016411997736277
10100209,3637,829,3,17,18,6,9,232,49,360,17,3,135,9,54,1134,355,216,253,1239,131,52,458,11,275,394,6,66,100.0,22.793511135551277,0.08248556502612042,0.4674182018146824,0.4949133901567226,0.16497113005224084,0.2474566950783613,6.378883695353313,1.347264228759967,9.898267803134452,0.4674182018146824,0.08248556502612042,3.711850426175419,0.2474566950783613,1.4847401704701677,31.17954357987352,9.76079186142425,5.938960681880671,6.956282650536156,34.066538355787735,3.6018696728072586,1.4297497937860875,12.592796260654385,0.30244707176244157,7.561176794061039,10.833104206763815,0.16497113005224084,1.8146824305746494
10100210,3512,651,3,20,22,6,6,187,73,174,6,3,173,17,61,1346,535,291,316,1186,143,32,442,37,144,390,6,45,100.0,18.53644646924829,0.08542141230068337,0.5694760820045558,0.6264236902050113,0.17084282460136674,0.17084282460136674,5.324601366742597,2.078587699316629,4.954441913439635,0.17084282460136674,0.08542141230068337,4.925968109339408,0.48405466970387245,1.7369020501138952,38.325740318906604,15.233485193621869,8.285876993166287,8.997722095671982,33.769931662870164,4.071753986332574,0.9111617312072893,12.585421412300684,1.0535307517084282,4.100227790432802,11.104783599088838,0.17084282460136674,1.2813211845102506
10100311,1246,178,6,12,16,0,0,45,19,42,9,0,97,6,48,213,69,82,15,211,32,9,58,3,31,335,12,38,100.0,14.285714285714285,0.4815409309791332,0.9630818619582664,1.2841091492776886,0.0,0.0,3.611556982343499,1.5248796147672552,3.3707865168539324,0.7223113964686998,0.0,7.784911717495987,0.4815409309791332,3.8523274478330656,17.09470304975923,5.537720706260032,6.5810593900481535,1.2038523274478332,16.934189406099517,2.568218298555377,0.7223113964686998,4.654895666131622,0.2407704654895666,2.4879614767255216,26.886035313001607,0.9630818619582664,3.0497592295345104
10100312,5981,1031,18,27,53,16,38,234,81,351,12,9,303,41,108,2220,822,454,458,2209,148,53,708,28,343,436,9,81,100.0,17.23792008025414,0.30095301788998496,0.45142952683497745,0.8861394415649556,0.2675137936799866,0.6353452599899682,3.9123892325698044,1.3542885805049323,5.868583848854707,0.20063534525998997,0.15047650894499248,5.066042467814746,0.6855040963049657,1.8057181073399098,37.11753887309814,13.743521150309313,7.590703895669621,7.657582344089617,36.93362313994316,2.4745025915398764,0.8861394415649556,11.837485370339408,0.4681491389399766,5.734826952014713,7.289750877779635,0.15047650894499248,1.3542885805049323
10100313,1906,298,6,8,10,6,3,103,28,96,3,0,36,0,15,538,182,124,107,675,72,13,246,0,148,379,6,54,100.0,15.634837355718783,0.3147953830010493,0.4197271773347324,0.5246589716684155,0.3147953830010493,0.15739769150052466,5.403987408184681,1.4690451206715633,5.036726128016789,0.15739769150052466,0.0,1.888772298006296,0.0,0.7869884575026233,28.226652675760754,9.548793284365162,6.505771248688353,5.6138509968520465,35.414480587618044,3.777544596012592,0.6820566631689402,12.906610703043023,0.0,7.76495278069255,19.884575026232948,0.3147953830010493,2.8331584470094437
10100314,1633,308,3,10,6,3,11,82,48,55,6,6,88,24,9,598,260,116,111,441,31,9,143,3,80,233,3,21,100.0,18.86099203919167,0.1837109614206981,0.612369871402327,0.3674219228413962,0.1837109614206981,0.6736068585425597,5.021432945499082,2.9393753827311695,3.3680342927127986,0.3674219228413962,0.3674219228413962,5.388854868340478,1.4696876913655847,0.5511328842620943,36.61971830985916,15.921616656460502,7.103490508266994,6.79730557256583,27.00551132884262,1.8983466013472137,0.5511328842620943,8.756889161053277,0.1837109614206981,4.898958971218616,14.26821800367422,0.1837109614206981,1.2859767299448868
10100315,2977,517,9,15,12,9,7,116,52,181,3,3,47,3,12,1147,461,231,289,1076,89,18,315,10,168,329,0,53,100.0,17.366476318441386,0.3023177695666779,0.5038629492777964,0.40309035942223714,0.3023177695666779,0.23513604299630503,3.896540141081626,1.7467248908296942,6.0799462546187435,0.10077258985555929,0.10077258985555929,1.5787705744037623,0.10077258985555929,0.40309035942223714,38.528720188108835,15.485387974470942,7.759489418878066,9.707759489418878,36.1437688948606,2.989586832381592,0.6046355391333558,10.581121934833725,0.3359086328518643,5.64326503191132,11.051394020826336,0.0,1.7803157541148806
10100316,700,136,0,0,3,3,3,40,23,6,4,6,23,6,10,307,119,64,73,231,16,0,96,4,58,30,6,21,100.0,19.428571428571427,0.0,0.0,0.4285714285714286,0.4285714285714286,0.4285714285714286,5.714285714285714,3.2857142857142856,0.8571428571428572,0.5714285714285714,0.8571428571428572,3.2857142857142856,0.8571428571428572,1.4285714285714286,43.857142857142854,17.0,9.142857142857142,10.428571428571429,33.0,2.2857142857142856,0.0,13.714285714285715,0.5714285714285714,8.285714285714285,4.285714285714286,0.8571428571428572,3.0
10200417,3586,874,7,15,12,6,9,242,85,385,16,3,270,22,139,1191,404,313,255,961,90,40,323,0,168,355,0,53,100.0,24.37255995538204,0.19520356943669828,0.4182933630786392,0.33463469046291133,0.16731734523145567,0.2509760178471835,6.748466257668712,2.3703290574456215,10.736196319018406,0.4461795872838818,0.08365867261572783,7.529280535415504,0.6134969325153374,3.8761851645287226,33.21249302844395,11.266034578918015,8.728388176240937,7.110987172336866,26.798661461238147,2.509760178471835,1.1154489682097044,9.007250418293362,0.0,4.684885666480758,9.899609592861127,0.0,1.4779698828778582
10200418,2245,402,0,4,3,6,8,152,36,112,12,6,102,32,36,663,172,276,76,897,52,46,391,20,195,72,3,25,100.0,17.906458797327392,0.0,0.17817371937639198,0.13363028953229397,0.26726057906458794,0.35634743875278396,6.770601336302895,1.6035634743875278,4.988864142538976,0.5345211581291759,0.26726057906458794,4.543429844097996,1.4253897550111359,1.6035634743875278,29.532293986636972,7.661469933184856,12.293986636971047,3.3853006681514475,39.9554565701559,2.316258351893096,2.048997772828508,17.416481069042316,0.8908685968819599,8.68596881959911,3.2071269487750556,0.13363028953229397,1.1135857461024499
10200419,2034,582,6,0,19,9,12,119,54,264,6,4,111,16,32,508,198,59,113,789,43,27,276,6,126,76,7,21,100.0,28.613569321533923,0.2949852507374631,0.0,0.9341199606686332,0.4424778761061947,0.5899705014749262,5.850540806293019,2.6548672566371683,12.979351032448378,0.2949852507374631,0.19665683382497542,5.457227138643068,0.7866273352999017,1.5732546705998034,24.97541789577188,9.734513274336283,2.9006882989183875,5.555555555555555,38.7905604719764,2.1140609636184857,1.3274336283185841,13.569321533923304,0.2949852507374631,6.1946902654867255,3.736479842674533,0.344149459193707,1.0324483775811208
10200420,3877,781,3,16,15,16,6,199,75,379,3,0,173,50,91,780,167,366,88,1922,146,21,805,25,384,137,3,40,100.0,20.14444157854011,0.07737941707505804,0.41269022440030956,0.3868970853752902,0.41269022440030956,0.15475883415011607,5.13283466597885,1.9344854268764509,9.77559969048233,0.07737941707505804,0.0,4.462213051328347,1.2896569512509672,2.34717565127676,20.118648439515088,4.307454217178231,9.44028888315708,2.2697962342017024,49.57441320608718,3.765798297652825,0.5416559195254063,20.763476915140572,0.6448284756254836,9.904565385607428,3.5336600464276504,0.07737941707505804,1.0317255610007738
10200421,875,242,6,9,6,10,6,47,18,110,17,0,35,0,6,308,152,35,82,328,27,0,93,0,57,21,3,10,100.0,27.65714285714286,0.6857142857142857,1.0285714285714285,0.6857142857142857,1.1428571428571428,0.6857142857142857,5.371428571428572,2.057142857142857,12.571428571428573,1.9428571428571426,0.0,4.0,0.0,0.6857142857142857,35.199999999999996,17.37142857142857,4.0,9.37142857142857,37.48571428571428,3.085714285714286,0.0,10.628571428571428,0.0,6.514285714285714,2.4,0.34285714285714286,1.1428571428571428
10200422,3668,1103,6,69,37,3,22,284,112,444,19,13,207,30,76,672,169,255,46,1317,60,66,727,19,425,261,6,19,100.0,30.070883315158127,0.16357688113413305,1.88113413304253,1.0087241003271539,0.08178844056706652,0.5997818974918212,7.742639040348964,3.0534351145038165,12.104689203925844,0.5179934569247546,0.3544165757906216,5.643402399127591,0.8178844056706652,2.0719738276990185,18.3206106870229,4.607415485278081,6.952017448200655,1.2540894220283534,35.905125408942205,1.6357688113413305,1.7993456924754636,19.820065430752454,0.5179934569247546,11.586695747001091,7.115594329334788,0.16357688113413305,0.5179934569247546
10200423,2600,802,9,9,36,3,13,239,58,328,9,9,122,26,36,776,233,269,99,797,47,24,375,16,143,113,3,21,100.0,30.846153846153847,0.34615384615384615,0.34615384615384615,1.3846153846153846,0.11538461538461539,0.5,9.192307692307693,2.230769230769231,12.615384615384615,0.34615384615384615,0.34615384615384615,4.6923076923076925,1.0,1.3846153846153846,29.846153846153843,8.961538461538462,10.346153846153847,3.807692307692308,30.653846153846153,1.8076923076923077,0.9230769230769231,14.423076923076922,0.6153846153846154,5.5,4.346153846153846,0.11538461538461539,0.8076923076923077
10200524,3889,967,7,21,15,3,18,193,62,514,15,15,166,31,74,994,248,304,153,1285,104,22,508,22,247,402,4,54,100.0,24.865003857032654,0.17999485728979173,0.5399845718693752,0.3857032656209822,0.07714065312419646,0.4628439187451787,4.962715350989972,1.5942401645667268,13.216765235278993,0.3857032656209822,0.3857032656209822,4.268449472872204,0.7971200822833634,1.9028027770635125,25.559269735150426,6.376960658266907,7.81691951658524,3.934173309334019,33.041913088197475,2.674209308305477,0.565698122910774,13.062483929030599,0.565698122910774,6.3512471072255074,10.336847518642324,0.10285420416559526,1.3885317562355362
10200525,1932,516,0,16,4,3,13,171,84,152,3,6,94,10,53,477,119,178,64,680,51,26,364,4,230,177,0,26,100.0,26.70807453416149,0.0,0.8281573498964804,0.2070393374741201,0.15527950310559005,0.6728778467908902,8.850931677018634,4.3478260869565215,7.867494824016563,0.15527950310559005,0.3105590062111801,4.865424430641822,0.5175983436853002,2.7432712215320914,24.689440993788818,6.159420289855073,9.213250517598343,3.3126293995859215,35.196687370600415,2.639751552795031,1.3457556935817805,18.84057971014493,0.2070393374741201,11.904761904761903,9.161490683229815,0.0,1.3457556935817805
